,x_0,x_1,x_2,y
0,-1.7879128911997157,0.36184731583956825,-0.35340998286701436,-24.96214684369647
1,-0.6912689567621623,1.1425639200052216,1.7979193663881117,158.6515158552333
2,-0.7372896277599319,0.16466506584920662,0.6065484004132948,65.37162821025724
3,0.3865391451330911,-0.8514556565308268,-0.3312831699326283,-24.825392006728734
4,-1.4640535735805917,-0.1544911938105286,0.7804699297583744,103.2947459508164
5,-0.9994265013581795,0.3985983881614373,0.24050555214736213,25.003298822507
6,1.2179409008013473,-1.9406809643648932,0.5053819027529176,20.007044045259075
7,0.5574394528580334,0.18103874435787085,-0.8088471964721285,-48.245914237113766
8,2.5654527807167797,-0.4641149056482057,0.19417501629377704,35.41738136917226
9,0.3944280300121126,0.7255225582535588,0.1855356209665554,-16.090801964601226
10,0.18986164938309566,0.7980637952989431,0.8858257989659072,91.24354989506239
11,-1.2952578852810872,0.07432055368263171,-1.3450100202683752,-141.80982076717268
12,0.6610202875986929,1.792158208975567,0.20183017887400403,33.26622692672521
13,-0.10534471250754213,0.630195670684911,-0.918440038300026,-89.0549965581168
14,0.5247504922968238,-0.47712420646933207,1.0212481260989013,48.92279202830754
15,-0.1301952082016756,0.5050537522920976,-0.9230779570843294,-152.42350071357072
16,1.0056866803112163,0.3535672160026291,2.428876969522979,247.85030910543102
17,-1.2688589591737998,1.758759350083834,0.7678181289908628,76.50502624261895
18,-0.7819116826868007,-0.437508982828581,1.3998439424809859,99.11137265200423
19,-0.198937450283896,0.3019600454061449,0.7009821215232441,53.339028333347976
20,1.2251558492732308,-1.053546073700315,-0.9154243682317061,-83.96570291674497
21,0.8146250149842883,0.2761027539232751,-2.514924624405778,-222.76591766630727
22,-0.7751616191691596,1.2737559301587766,-0.024616955875778355,17.749354513198853
23,0.13770120999738608,0.07782112791270591,0.5294653243527092,37.28038867460868
24,0.3380116965744758,-1.199268032335186,1.6276507531489064,154.16990941102475
25,1.5045218666646716,-0.5784269725316454,0.5677647396556529,72.30871063735272
26,-0.2612019194565117,0.8632633989374148,0.17794555796161068,-9.880412391358291
27,-0.8677686776235903,-0.13597732610058932,-0.7255971191344275,-78.03119918860594
28,-0.44730816175337745,-0.8281475891882739,-0.982160958028669,-91.20965834137904
29,-0.2973618827735036,0.41730200497486253,-0.0845080274046298,40.468051621871446
30,0.27649930482218366,-0.7332716038953129,0.2624674454632686,-9.373119253061212
31,0.20909667657552103,1.5550159943330888,1.8514378945735097,161.31954615350887
32,0.1892931975586576,-0.5637887345823027,-0.25898285340053234,22.326239710234773
33,0.20835292145425172,-0.7283500854473723,-1.561119890658687,-117.53651138330605
34,0.8654076293246785,-2.3015386968802827,-1.0729686221561705,-70.88348305909467
35,-0.4471285647859982,1.2245077048054989,0.6980320340722189,60.006920815535025
36,-0.39675352685597737,-0.6871727001195994,-0.691660751725309,-9.856423284613179
37,0.36919046954687373,0.8532821858237332,-0.870008223190852,-100.44410287964922
38,-0.6069983982000461,0.1062227240352178,0.4295261400219645,84.52444501081632
39,-0.7016485321639636,-0.40736968517438427,1.2941823132591743,55.55837490277769
40,0.4923365559366488,-0.6806781410088858,-0.0568244808858473,-1.9131852977941053
41,0.24073709223773224,0.28066507712263905,0.5627610966190263,74.25488257408242
42,0.01652756730561561,0.17718772027596041,0.21112475500771674,23.708683197008632
43,1.7626089014166477,-0.357514214019013,0.6809789273140514,70.31088520228606
44,-1.9878295313946217,0.8612885153914502,1.1198990035561387,106.70398454468872
45,0.08075098862302005,-0.7678037460245601,0.09499611006916124,34.464180401738005
46,-1.2238796505752447,0.5582642185676373,-0.26700417934191467,-48.74458910676993
47,-0.19505734087590118,0.8053934242321815,0.9200179332477632,83.46823372799473
48,-1.1425181980221402,-0.3493427224128775,-0.35224984649351865,-3.7358403532098805
49,2.054624102518116,0.05340953679834792,-0.7499696172756662,-36.77336529886916
50,0.9214500686595114,0.060750195799506745,0.0954250871912577,8.521888185655476
51,-0.22241402852990858,1.4701603438257402,1.0329837789497511,95.56276432390048
52,-0.9554252623736892,0.5859104311026156,0.7847706510155895,73.59521968325191
53,0.7800271353386294,-0.62944160405378,1.1010002026684818,109.83394997111922
54,0.44136444356858207,-0.10015523328349978,2.1869796469742577,214.3870086106844
55,-0.06877046307863847,-1.3477649412536636,0.35111689651096534,40.877875157461354
56,1.460892380463078,0.5924728014240198,0.6745707069560037,88.31740898246483
57,-1.3988128186664763,0.08176781880561644,0.10734329382358966,15.12671407301885
