,x_0,x_1,y
0,1.2932258825322618,0.5031848134353261,109.82515881439602
1,-0.16119831954123737,-0.8926466735128841,-66.09167262082073
2,2.0563555231982935,-0.28173626906561283,4.083093560290099
3,-0.40725204301996576,-0.9157918490686792,-41.440417976908506
4,-0.7499696172756662,-0.3748046873026527,-19.36744953057226
5,-0.10174587252914521,-0.18656977190734877,-17.83967031672137
6,0.8616231013412039,-0.596086334587662,-24.605279158945333
7,0.04906169237310281,-0.806178211953457,-48.955228390893396
8,0.901486891648711,-0.646916688254908,-48.90042195862201
9,1.853009485069379,0.37167029121186534,62.958945132293806
10,0.5103075967452559,-0.593343754242419,-23.514279948548527
11,-0.3645380497066375,-0.7678037460245601,-41.13693596846652
12,-0.9798902516618007,-0.45611755514868535,-6.681742443705907
13,-0.00037500875835609604,1.5365363280210986,169.83483763358475
14,-0.3695624253374333,-2.1444440467284505,-153.72626424923854
15,1.4489894041582356,-0.05936790254849916,-21.723264127785384
16,0.42028220364705954,0.602319280295629,73.435412300618
17,-0.901634490475998,1.0989963327471792,80.56142675994931
18,-0.7855339969202355,2.1378280674394823,188.99802708452788
19,0.8608912410184296,1.6316915136307972,112.78017235027045
20,0.7130490503032691,0.9665392502290573,126.73584578287588
21,1.2020548621997058,0.13404819655462313,73.89150228216076
22,0.10734329382358966,0.6486436440906672,127.6156169327347
23,1.7106618386711354,0.5109377744920892,97.03226704926267
24,0.3535672160026291,1.0056866803112163,142.044332530651
25,-0.19883786288889674,-0.5457741679825677,-7.482518481626407
26,-1.1148710523659369,0.515413801783241,25.75420330946286
27,0.08176781880561644,-1.3988128186664763,-124.97022604666768
28,0.18515641748394385,1.198917879901507,188.55836674710648
29,1.2245077048054989,-0.4471285647859982,-22.716767882460985
30,-1.0998912673140309,1.1337694423354374,113.64803936292441
31,0.8849088144648833,0.7588056600979309,89.47087183668782
32,0.5027408819999043,1.6169495988573002,174.30941920125704
33,0.6024509012396099,1.3797581916062172,118.83714891741279
34,1.7054835177554424,-0.45971768103806804,-3.471014521561754
35,-0.04970257915867584,1.146900376399483,98.22108883722956
36,0.24073709223773224,0.5627610966190263,86.53291941168416
37,0.7804699297583744,0.8143431291489254,90.6154091680281
38,0.32427424344842104,0.5846466104774262,74.31831754969913
39,-1.5095726842240433,0.7433565435138623,119.78944275672562
40,-0.6808515740173174,-0.1221540151116833,-5.410274032006566
41,1.498108183577034,0.28807816700515054,69.86365085933718
42,-0.8595159408319863,0.8461606475850334,131.42485931223086
43,1.0444420947072588,0.8109516728035557,110.25140471474926
44,-0.8677872228729256,-0.8772815189181883,-44.092297480579035
45,0.18986164938309566,0.8858257989659072,101.87123817599864
46,-0.46867381627789134,0.02186283662655242,44.13410560898933
47,-2.060140709497654,1.462107937044974,163.08172001978627
48,0.7420441605773356,1.6598021771098705,146.41994187306955
49,-0.20975293542255413,1.0689859716189178,95.47548713856122
50,-1.8963609228910925,2.1906997289697334,205.3407266519777
51,-0.934181843147949,-0.857496824739772,-89.60759561312092
52,-0.5163479086460222,-1.4614036047221062,-42.07853931481911
53,-0.3493427224128775,-1.1425181980221402,-89.12401708553269
54,0.8495868450948219,0.35571726157601685,0.7133612747897331
55,-1.1487042296369459,1.5392070096550627,157.34299870515676
56,-0.6946935952872263,0.013352676347176594,18.748451833909527
57,2.293717612357178,0.6064039443038369,67.2576167481674
58,0.2624674454632686,0.28474811084905793,-0.34061607827039353
59,-1.471156925832625,2.0657833202188343,222.5936780123128
60,-0.0568244808858473,-0.18657899351146628,41.30180628608746
61,0.30526704024401075,1.1234121620219353,99.82871935049394
62,-1.1759826714413153,0.46116409997701746,44.27193033000703
63,2.100255136478842,0.19091548466746602,30.448033469331847
64,0.7314025171250657,-0.017454951836177974,73.23496669821436
65,-0.1902210250848615,0.15626385027008327,78.03964879574872
66,-0.4786723564156615,0.6925743475393558,83.47754731651678
67,-0.2493703754774101,0.31903909605709857,71.82911217747471
