,x_0,x_1,y
0,0.7588056600979309,0.8849088144648833,15.319858889857993
1,-0.7678037460245601,-0.3645380497066375,-18.120265500951454
2,2.1906997289697334,-1.8963609228910925,47.54371858037687
3,-0.3312831699326283,0.3865391451330911,-7.268316311185338
4,-0.32606130576013626,-0.030911417604135967,-6.7660157768218445
5,-0.5281717522634557,-1.0729686221561705,-11.028398289305942
6,-2.698361741666047,-1.2133381258287046,-58.079918313639254
7,0.6087836589081088,-1.8814108671660597,13.737212229630197
8,1.1022367325853422,-1.229574253546429,24.504246618951274
9,0.6147262758274484,-0.34898419091555255,13.197122167541433
10,0.3724568515114425,-0.14848980305939366,8.284133750458492
11,0.5109377744920892,1.7106618386711354,10.28045496250184
12,0.12837699015594436,1.7604151835753223,2.4677730655629833
13,1.3863142642463189,0.5481295846881931,29.610528610531933
14,0.5588029881851114,-1.5048912837795123,12.456030145911148
15,-0.2516742076314244,0.3827151737243639,-4.930994464542005
16,-2.1424667290773685,-0.830168864022708,-46.72765236447172
17,-0.3438536755710756,0.04359685683424694,-7.531107286033837
18,-0.671246130836819,-0.01266459891890136,-13.859506434995483
19,0.8109516728035557,1.0444420947072588,17.144595711985115
20,1.1234121620219353,0.30526704024401075,25.31759703546517
21,-1.3319516665172482,-1.7606885603987834,-30.41421573433339
22,-0.13479312929572362,1.0492182907525678,-2.8291067068297036
23,0.8527040617252863,0.03536009705475734,19.42180215112522
24,-0.38483224883279044,1.4581082386095199,-8.310925565855777
25,0.602319280295629,0.42028220364705954,13.147185868031377
26,-1.8731609776353015,0.9206151180549562,-42.19694620461912
27,-1.0678765764865552,-0.07667936270573186,-23.01614947911511
28,-0.03536792487871091,2.1106050536007097,1.0475572632280623
29,-0.036281288553702225,-0.8323953476886892,0.3487320187007904
30,0.4952113239779604,-0.17470315974250095,9.799485150610376
31,-0.30097615395533844,0.8074559170052702,-8.008950067039608
32,0.46116409997701746,-1.1759826714413153,9.314658325656902
33,0.05080775477602897,-0.6369956465693534,2.3623478727709015
34,1.460892380463078,0.5924728014240198,30.40127439536235
35,-0.11598518547239624,-0.1754589686617526,-2.8504850925671814
36,0.39378773124931865,-0.22814069070045617,8.45938497314308
37,0.9665392502290573,0.7130490503032691,21.143117848543444
38,-0.6011568006493835,0.5560735100773853,-12.758957629247345
